acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,added_at,song_title,artists
0.000273,https://api.spotify.com/v1/audio-analysis/48unX6IMOSwRZQwKGyOZby,0.46,211327,0.943,48unX6IMOSwRZQwKGyOZby,2.6e-06,11,0.109,-3.814,1,0.0826,138.042,4,https://api.spotify.com/v1/tracks/48unX6IMOSwRZQwKGyOZby,audio_features,spotify:track:48unX6IMOSwRZQwKGyOZby,0.472,2018-12-24T01:50:07Z,Leave All the Lights On,A Day To Remember
0.000245,https://api.spotify.com/v1/audio-analysis/2xvm35xiuxU9qeMEbnUj1w,0.45,179733,0.931,2xvm35xiuxU9qeMEbnUj1w,0.0,1,0.379,-3.889,1,0.0684,142.958,4,https://api.spotify.com/v1/tracks/2xvm35xiuxU9qeMEbnUj1w,audio_features,spotify:track:2xvm35xiuxU9qeMEbnUj1w,0.658,2018-12-24T01:50:07Z,Good Things,A Day To Remember
0.00292,https://api.spotify.com/v1/audio-analysis/4DYEefWHymZtox05tivIcV,0.442,246935,0.982,4DYEefWHymZtox05tivIcV,0.0,0,0.159,-4.396,1,0.175,136.834,4,https://api.spotify.com/v1/tracks/4DYEefWHymZtox05tivIcV,audio_features,spotify:track:4DYEefWHymZtox05tivIcV,0.181,2018-12-24T01:50:07Z,Same Book But Never the Same Page,A Day To Remember
0.876,https://api.spotify.com/v1/audio-analysis/2LT411lEiNGDJyOZLHL5Ak,0.438,243893,0.433,2LT411lEiNGDJyOZLHL5Ak,0.003,7,0.0995,-7.662,0,0.0389,200.689,3,https://api.spotify.com/v1/tracks/2LT411lEiNGDJyOZLHL5Ak,audio_features,spotify:track:2LT411lEiNGDJyOZLHL5Ak,0.436,2018-12-23T13:06:37Z,Lisa Sawyer,Leon Bridges
0.641,https://api.spotify.com/v1/audio-analysis/1s0uk3LmYulYhdiLlpxqzF,0.56,176880,0.688,1s0uk3LmYulYhdiLlpxqzF,0.0,9,0.2,-5.625,1,0.102,75.307,4,https://api.spotify.com/v1/tracks/1s0uk3LmYulYhdiLlpxqzF,audio_features,spotify:track:1s0uk3LmYulYhdiLlpxqzF,0.747,2018-12-23T13:06:37Z,Flowers,Leon Bridges
0.451,https://api.spotify.com/v1/audio-analysis/2AMfSTT0oPLON96dztugKE,0.639,180053,0.468,2AMfSTT0oPLON96dztugKE,0.0102,5,0.12,-8.329,1,0.0231,97.53,3,https://api.spotify.com/v1/tracks/2AMfSTT0oPLON96dztugKE,audio_features,spotify:track:2AMfSTT0oPLON96dztugKE,0.42,2018-12-23T13:06:37Z,Pull Away,Leon Bridges
0.64,https://api.spotify.com/v1/audio-analysis/16yqV3N7JTMVrHEmvsU8sy,0.478,176053,0.403,16yqV3N7JTMVrHEmvsU8sy,0.00156,4,0.0943,-7.87,0,0.0302,170.93,3,https://api.spotify.com/v1/tracks/16yqV3N7JTMVrHEmvsU8sy,audio_features,spotify:track:16yqV3N7JTMVrHEmvsU8sy,0.389,2018-12-23T13:06:37Z,Daisy Mae,Leon Bridges
0.791,https://api.spotify.com/v1/audio-analysis/1IFXOMegTvZBlO94x8txam,0.687,145160,0.489,1IFXOMegTvZBlO94x8txam,0.0,1,0.111,-8.123,0,0.171,132.266,4,https://api.spotify.com/v1/tracks/1IFXOMegTvZBlO94x8txam,audio_features,spotify:track:1IFXOMegTvZBlO94x8txam,0.409,2018-12-23T13:06:37Z,Mississippi Kisses,Leon Bridges
0.461,https://api.spotify.com/v1/audio-analysis/65GbQI9VDTs7vo6MJL2iJA,0.427,206387,0.465,65GbQI9VDTs7vo6MJL2iJA,5.52e-05,6,0.154,-6.595,1,0.0291,112.137,3,https://api.spotify.com/v1/tracks/65GbQI9VDTs7vo6MJL2iJA,audio_features,spotify:track:65GbQI9VDTs7vo6MJL2iJA,0.458,2018-12-23T13:06:37Z,Coming Home,Leon Bridges
0.219,https://api.spotify.com/v1/audio-analysis/7tOYSMYowhxJ0uK3WMoL5n,0.395,140133,0.746,7tOYSMYowhxJ0uK3WMoL5n,0.0,7,0.123,-4.938,1,0.0447,188.267,4,https://api.spotify.com/v1/tracks/7tOYSMYowhxJ0uK3WMoL5n,audio_features,spotify:track:7tOYSMYowhxJ0uK3WMoL5n,0.671,2018-12-23T13:06:37Z,Better Man,Leon Bridges
0.564,https://api.spotify.com/v1/audio-analysis/5a5FhtQfiBzFuIkbwjHbr7,0.62,206587,0.342,5a5FhtQfiBzFuIkbwjHbr7,4.25e-05,7,0.131,-8.769,1,0.0383,104.335,4,https://api.spotify.com/v1/tracks/5a5FhtQfiBzFuIkbwjHbr7,audio_features,spotify:track:5a5FhtQfiBzFuIkbwjHbr7,0.307,2018-12-23T13:06:37Z,Brown Skin Girl,Leon Bridges
0.413,https://api.spotify.com/v1/audio-analysis/3jpeI1goQHPIwwCMxrLrwx,0.641,183333,0.721,3jpeI1goQHPIwwCMxrLrwx,7.15e-06,11,0.246,-6.788,0,0.0451,67.055,4,https://api.spotify.com/v1/tracks/3jpeI1goQHPIwwCMxrLrwx,audio_features,spotify:track:3jpeI1goQHPIwwCMxrLrwx,0.753,2018-12-23T13:06:37Z,Smooth Sailin',Leon Bridges
0.669,https://api.spotify.com/v1/audio-analysis/4ulfW2HeDJQxa93d6XI4am,0.487,217493,0.491,4ulfW2HeDJQxa93d6XI4am,0.0086,0,0.114,-10.24,1,0.0402,129.709,3,https://api.spotify.com/v1/tracks/4ulfW2HeDJQxa93d6XI4am,audio_features,spotify:track:4ulfW2HeDJQxa93d6XI4am,0.482,2018-12-23T13:06:37Z,Shine,Leon Bridges
0.374,https://api.spotify.com/v1/audio-analysis/6ZJcXcp2xKTZvwCCax7Dea,0.684,251920,0.524,6ZJcXcp2xKTZvwCCax7Dea,1.54e-05,1,0.122,-6.732,0,0.0332,118.403,4,https://api.spotify.com/v1/tracks/6ZJcXcp2xKTZvwCCax7Dea,audio_features,spotify:track:6ZJcXcp2xKTZvwCCax7Dea,0.509,2018-12-23T13:06:37Z,Twistin' & Groovin',Leon Bridges
0.668,https://api.spotify.com/v1/audio-analysis/3hhbDnFUb2bicI2df6VurK,0.679,240200,0.185,3hhbDnFUb2bicI2df6VurK,0.0,8,0.146,-10.786,1,0.0441,128.18,4,https://api.spotify.com/v1/tracks/3hhbDnFUb2bicI2df6VurK,audio_features,spotify:track:3hhbDnFUb2bicI2df6VurK,0.181,2018-12-23T13:06:37Z,River,Leon Bridges
0.374,https://api.spotify.com/v1/audio-analysis/7wwkhCE1rHAHxpfu5TtvDa,0.653,156600,0.693,7wwkhCE1rHAHxpfu5TtvDa,0.0,0,0.299,-6.765,1,0.0691,144.67,4,https://api.spotify.com/v1/tracks/7wwkhCE1rHAHxpfu5TtvDa,audio_features,spotify:track:7wwkhCE1rHAHxpfu5TtvDa,0.92,2018-12-23T13:06:37Z,There She Goes,Leon Bridges
0.608,https://api.spotify.com/v1/audio-analysis/6squXSZ3rl7tENdZiOuIEj,0.555,126920,0.414,6squXSZ3rl7tENdZiOuIEj,0.00615,1,0.0969,-8.514,0,0.0261,73.64,4,https://api.spotify.com/v1/tracks/6squXSZ3rl7tENdZiOuIEj,audio_features,spotify:track:6squXSZ3rl7tENdZiOuIEj,0.673,2018-12-23T13:06:37Z,Here In My Arms,Leon Bridges
0.423,https://api.spotify.com/v1/audio-analysis/6QXSnJrzhL07EdB8zo1f7L,0.626,124093,0.827,6QXSnJrzhL07EdB8zo1f7L,7.66e-05,2,0.15,-4.277,1,0.0447,86.58,4,https://api.spotify.com/v1/tracks/6QXSnJrzhL07EdB8zo1f7L,audio_features,spotify:track:6QXSnJrzhL07EdB8zo1f7L,0.96,2018-12-23T13:06:37Z,Outta Line,Leon Bridges
0.777,https://api.spotify.com/v1/audio-analysis/0VBBWt0uJxXNVb624WtOnC,0.546,185893,0.539,0VBBWt0uJxXNVb624WtOnC,0.0,4,0.124,-5.588,1,0.0346,119.637,4,https://api.spotify.com/v1/tracks/0VBBWt0uJxXNVb624WtOnC,audio_features,spotify:track:0VBBWt0uJxXNVb624WtOnC,0.286,2018-12-23T13:06:32Z,Bet Ain't Worth the Hand,Leon Bridges
0.229,https://api.spotify.com/v1/audio-analysis/7FxzgizJRGTQ3fxUqfvljg,0.781,207307,0.629,7FxzgizJRGTQ3fxUqfvljg,0.000536,5,0.0881,-6.152,0,0.0647,111.975,4,https://api.spotify.com/v1/tracks/7FxzgizJRGTQ3fxUqfvljg,audio_features,spotify:track:7FxzgizJRGTQ3fxUqfvljg,0.693,2018-12-23T13:06:32Z,Bad Bad News,Leon Bridges
0.285,https://api.spotify.com/v1/audio-analysis/407qAIie8sIEgquKD1AAd2,0.803,194493,0.498,407qAIie8sIEgquKD1AAd2,1.29e-06,8,0.161,-5.389,0,0.0611,92.034,4,https://api.spotify.com/v1/tracks/407qAIie8sIEgquKD1AAd2,audio_features,spotify:track:407qAIie8sIEgquKD1AAd2,0.836,2018-12-23T13:06:32Z,Shy,Leon Bridges
0.229,https://api.spotify.com/v1/audio-analysis/1Omt5bfz1tZUCqd26HxbS0,0.58,240600,0.687,1Omt5bfz1tZUCqd26HxbS0,0.0,6,0.109,-5.4,1,0.106,76.014,4,https://api.spotify.com/v1/tracks/1Omt5bfz1tZUCqd26HxbS0,audio_features,spotify:track:1Omt5bfz1tZUCqd26HxbS0,0.187,2018-12-23T13:06:32Z,Beyond,Leon Bridges
0.324,https://api.spotify.com/v1/audio-analysis/1sfTdlWfcFdI7NfmcfZPii,0.73,221560,0.68,1sfTdlWfcFdI7NfmcfZPii,3.79e-06,4,0.121,-4.886,0,0.0344,109.576,4,https://api.spotify.com/v1/tracks/1sfTdlWfcFdI7NfmcfZPii,audio_features,spotify:track:1sfTdlWfcFdI7NfmcfZPii,0.452,2018-12-23T13:06:32Z,Forgive You,Leon Bridges
0.138,https://api.spotify.com/v1/audio-analysis/7bg7YfErUZJ2eyYzNVEti1,0.724,182240,0.482,7bg7YfErUZJ2eyYzNVEti1,0.0,11,0.0668,-6.719,0,0.383,84.757,4,https://api.spotify.com/v1/tracks/7bg7YfErUZJ2eyYzNVEti1,audio_features,spotify:track:7bg7YfErUZJ2eyYzNVEti1,0.474,2018-12-23T13:06:32Z,Lions,Leon Bridges
0.0438,https://api.spotify.com/v1/audio-analysis/72Dd7GCaepMi8ktuXxmSZF,0.777,194827,0.72,72Dd7GCaepMi8ktuXxmSZF,0.0,8,0.251,-5.293,1,0.0525,114.955,4,https://api.spotify.com/v1/tracks/72Dd7GCaepMi8ktuXxmSZF,audio_features,spotify:track:72Dd7GCaepMi8ktuXxmSZF,0.946,2018-12-23T13:06:32Z,If It Feels Good (Then It Must Be),Leon Bridges
0.0218,https://api.spotify.com/v1/audio-analysis/40pjk9HXKCxFrsAhKwQKBJ,0.856,172133,0.589,40pjk9HXKCxFrsAhKwQKBJ,2.76e-05,9,0.126,-3.841,0,0.0536,120.036,4,https://api.spotify.com/v1/tracks/40pjk9HXKCxFrsAhKwQKBJ,audio_features,spotify:track:40pjk9HXKCxFrsAhKwQKBJ,0.86,2018-12-23T13:06:32Z,You Don't Know,Leon Bridges
0.479,https://api.spotify.com/v1/audio-analysis/2R4O7MgIrN35QXnyLKMFVl,0.705,242520,0.354,2R4O7MgIrN35QXnyLKMFVl,0.0,6,0.0734,-9.592,1,0.29,119.789,3,https://api.spotify.com/v1/tracks/2R4O7MgIrN35QXnyLKMFVl,audio_features,spotify:track:2R4O7MgIrN35QXnyLKMFVl,0.376,2018-12-23T13:06:32Z,Mrs.,Leon Bridges
0.609,https://api.spotify.com/v1/audio-analysis/7JSixgF6zx9HroDMRnjn7p,0.742,249120,0.454,7JSixgF6zx9HroDMRnjn7p,0.034,8,0.1,-8.195,0,0.0352,121.128,4,https://api.spotify.com/v1/tracks/7JSixgF6zx9HroDMRnjn7p,audio_features,spotify:track:7JSixgF6zx9HroDMRnjn7p,0.367,2018-12-23T13:06:32Z,Georgia to Texas,Leon Bridges
0.859,https://api.spotify.com/v1/audio-analysis/1bbWbxRbICBjpfPsug8dQ3,0.503,72000,0.656,1bbWbxRbICBjpfPsug8dQ3,0.00413,5,0.272,-5.737,0,0.229,71.538,4,https://api.spotify.com/v1/tracks/1bbWbxRbICBjpfPsug8dQ3,audio_features,spotify:track:1bbWbxRbICBjpfPsug8dQ3,0.461,2018-12-23T04:16:06Z,452 (Intro),Nill
0.618,https://api.spotify.com/v1/audio-analysis/1SU4P7Efr5UFhzy7uXYn0f,0.718,196610,0.582,1SU4P7Efr5UFhzy7uXYn0f,0.0,5,0.111,-7.62,0,0.394,143.836,4,https://api.spotify.com/v1/tracks/1SU4P7Efr5UFhzy7uXYn0f,audio_features,spotify:track:1SU4P7Efr5UFhzy7uXYn0f,0.604,2018-12-23T04:16:06Z,Wifi,Nill
0.508,https://api.spotify.com/v1/audio-analysis/31kS7kZ3nGUikmmRae4yyO,0.659,125143,0.685,31kS7kZ3nGUikmmRae4yyO,1.6e-06,2,0.0945,-7.598,1,0.152,140.393,4,https://api.spotify.com/v1/tracks/31kS7kZ3nGUikmmRae4yyO,audio_features,spotify:track:31kS7kZ3nGUikmmRae4yyO,0.238,2018-12-23T04:16:06Z,Meliodas,Nill
0.332,https://api.spotify.com/v1/audio-analysis/0PXcFb2FKSgr4FiOtoSHbb,0.691,244000,0.922,0PXcFb2FKSgr4FiOtoSHbb,0.0,3,0.177,-6.809,1,0.0694,120.075,4,https://api.spotify.com/v1/tracks/0PXcFb2FKSgr4FiOtoSHbb,audio_features,spotify:track:0PXcFb2FKSgr4FiOtoSHbb,0.722,2018-12-23T04:16:06Z,Minha Mulher Acha Que Eu Sou o Brad Pitt,Nill
0.237,https://api.spotify.com/v1/audio-analysis/4AItHALuTpR5w2KeFRGHKT,0.68,125000,0.827,4AItHALuTpR5w2KeFRGHKT,0.0,6,0.611,-5.359,1,0.324,120.051,3,https://api.spotify.com/v1/tracks/4AItHALuTpR5w2KeFRGHKT,audio_features,spotify:track:4AItHALuTpR5w2KeFRGHKT,0.718,2018-12-23T04:16:06Z,Stay High,Nill
0.808,https://api.spotify.com/v1/audio-analysis/0CayZmGkI1WHwfdz4eHlU7,0.606,171000,0.706,0CayZmGkI1WHwfdz4eHlU7,2.04e-05,1,0.198,-9.29,1,0.528,79.768,4,https://api.spotify.com/v1/tracks/0CayZmGkI1WHwfdz4eHlU7,audio_features,spotify:track:0CayZmGkI1WHwfdz4eHlU7,0.561,2018-12-23T04:16:06Z,De Novo e de Novo,"Nill,Victor Xamã"
0.333,https://api.spotify.com/v1/audio-analysis/0OSfQ1xfZ1r1d6E62jFyGU,0.664,178804,0.817,0OSfQ1xfZ1r1d6E62jFyGU,0.0,9,0.311,-6.571,0,0.518,104.993,4,https://api.spotify.com/v1/tracks/0OSfQ1xfZ1r1d6E62jFyGU,audio_features,spotify:track:0OSfQ1xfZ1r1d6E62jFyGU,0.385,2018-12-23T04:16:06Z,Valete de Copas,Nill
0.514,https://api.spotify.com/v1/audio-analysis/7LZLkIDm9V4S8VaFfoUNBy,0.545,207159,0.738,7LZLkIDm9V4S8VaFfoUNBy,0.0,7,0.478,-6.661,1,0.263,119.916,4,https://api.spotify.com/v1/tracks/7LZLkIDm9V4S8VaFfoUNBy,audio_features,spotify:track:7LZLkIDm9V4S8VaFfoUNBy,0.487,2018-12-23T04:16:06Z,Jovens Telas Trincadas,Nill
0.165,https://api.spotify.com/v1/audio-analysis/5KxluMEkcANlxIpVd3sS1J,0.773,192000,0.666,5KxluMEkcANlxIpVd3sS1J,0.0,11,0.342,-5.875,0,0.243,130.143,4,https://api.spotify.com/v1/tracks/5KxluMEkcANlxIpVd3sS1J,audio_features,spotify:track:5KxluMEkcANlxIpVd3sS1J,0.589,2018-12-23T04:16:06Z,Loopers,"Nill,De Leve,Rodrigo Ogi"
0.312,https://api.spotify.com/v1/audio-analysis/5QSHqNEXvvtY65AeQu9fT5,0.481,260667,0.595,5QSHqNEXvvtY65AeQu9fT5,0.0,1,0.121,-7.956,1,0.25,148.041,4,https://api.spotify.com/v1/tracks/5QSHqNEXvvtY65AeQu9fT5,audio_features,spotify:track:5QSHqNEXvvtY65AeQu9fT5,0.182,2018-12-23T04:16:06Z,Atari Level 2,Nill
0.75,https://api.spotify.com/v1/audio-analysis/1susdOcRY1BYqhPrOzPXjX,0.464,188972,0.617,1susdOcRY1BYqhPrOzPXjX,0.0,2,0.132,-6.049,1,0.169,105.839,4,https://api.spotify.com/v1/tracks/1susdOcRY1BYqhPrOzPXjX,audio_features,spotify:track:1susdOcRY1BYqhPrOzPXjX,0.307,2018-12-23T04:16:06Z,Summer Nights,"Nill,Makalister"
0.904,https://api.spotify.com/v1/audio-analysis/6UrPeTi33GooEs8QwQA4uF,0.512,85479,0.722,6UrPeTi33GooEs8QwQA4uF,1.25e-06,3,0.526,-9.539,0,0.83,72.519,4,https://api.spotify.com/v1/tracks/6UrPeTi33GooEs8QwQA4uF,audio_features,spotify:track:6UrPeTi33GooEs8QwQA4uF,0.325,2018-12-23T04:16:06Z,160293 (Interlúdio),Nill
0.194,https://api.spotify.com/v1/audio-analysis/7FduAqIxwasNVpZvZeAC0E,0.484,166000,0.574,7FduAqIxwasNVpZvZeAC0E,4.52e-05,8,0.205,-7.959,1,0.387,80.033,5,https://api.spotify.com/v1/tracks/7FduAqIxwasNVpZvZeAC0E,audio_features,spotify:track:7FduAqIxwasNVpZvZeAC0E,0.671,2018-12-23T04:16:06Z,Nego Drama Pt. II,"Nill,Yung Buda"
0.206,https://api.spotify.com/v1/audio-analysis/2HyXqMm4wEJuRGTsHjWdAI,0.556,140000,0.828,2HyXqMm4wEJuRGTsHjWdAI,0.0,9,0.424,-7.549,0,0.346,171.976,4,https://api.spotify.com/v1/tracks/2HyXqMm4wEJuRGTsHjWdAI,audio_features,spotify:track:2HyXqMm4wEJuRGTsHjWdAI,0.601,2018-12-23T04:16:06Z,"Tchau, Regina",Nill
0.0207,https://api.spotify.com/v1/audio-analysis/23SZWX2IaDnxmhFsSLvkG2,0.603,357653,0.713,23SZWX2IaDnxmhFsSLvkG2,0.000179,1,0.431,-3.625,0,0.0317,91.953,4,https://api.spotify.com/v1/tracks/23SZWX2IaDnxmhFsSLvkG2,audio_features,spotify:track:23SZWX2IaDnxmhFsSLvkG2,0.12,2018-12-19T23:19:57Z,Gorgeous,"Kanye West,Kid Cudi,Raekwon"
0.0162,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,0.543,292093,0.915,2gZUPNdnz5Y45eiGxpHGSc,0.0,0,0.744,-4.746,0,0.113,153.998,4,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,audio_features,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,0.577,2018-12-19T23:19:57Z,POWER,Kanye West
0.0796,https://api.spotify.com/v1/audio-analysis/22L7bfCiAkJo5xGSQgmiIO,0.541,299613,0.803,22L7bfCiAkJo5xGSQgmiIO,1.71e-05,1,0.176,-3.284,1,0.0738,142.135,4,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,audio_features,spotify:track:22L7bfCiAkJo5xGSQgmiIO,0.221,2018-12-19T23:19:57Z,All Of The Lights,Kanye West
0.00244,https://api.spotify.com/v1/audio-analysis/1ZHYJ2Wwgxes4m8Ba88PeK,0.628,378893,0.692,1ZHYJ2Wwgxes4m8Ba88PeK,0.013,2,0.668,-5.64,1,0.202,124.791,5,https://api.spotify.com/v1/tracks/1ZHYJ2Wwgxes4m8Ba88PeK,audio_features,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,0.0964,2018-12-19T23:19:57Z,Monster,"Kanye West,JAY-Z,Rick Ross,Nicki Minaj,Bon Iver"
0.0175,https://api.spotify.com/v1/audio-analysis/1UGD3lW3tDmgZfAVDh6w7r,0.433,351947,0.76,1UGD3lW3tDmgZfAVDh6w7r,0.0,8,0.158,-4.935,0,0.0726,79.789,4,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r,audio_features,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,0.205,2018-12-19T23:19:57Z,Devil In A New Dress,"Kanye West,Rick Ross"
0.115,https://api.spotify.com/v1/audio-analysis/2Im64pIz6m0EJKdUe6eZ8r,0.609,256587,0.746,2Im64pIz6m0EJKdUe6eZ8r,0.0087,5,0.427,-5.249,0,0.184,117.072,4,https://api.spotify.com/v1/tracks/2Im64pIz6m0EJKdUe6eZ8r,audio_features,spotify:track:2Im64pIz6m0EJKdUe6eZ8r,0.277,2018-12-19T23:19:57Z,Lost In The World,"Kanye West,Bon Iver"
0.274,https://api.spotify.com/v1/audio-analysis/7yNK27ZTpHew0c55VvIJgm,0.59,280787,0.587,7yNK27ZTpHew0c55VvIJgm,0.0,5,0.167,-5.919,1,0.0457,88.015,4,https://api.spotify.com/v1/tracks/7yNK27ZTpHew0c55VvIJgm,audio_features,spotify:track:7yNK27ZTpHew0c55VvIJgm,0.367,2018-12-19T23:19:57Z,Dark Fantasy,Kanye West
0.902,https://api.spotify.com/v1/audio-analysis/4D6TpthzUVNTjWQqfBW5Kb,0.296,62253,0.0792,4D6TpthzUVNTjWQqfBW5Kb,0.591,10,0.128,-16.569,0,0.0392,111.272,3,https://api.spotify.com/v1/tracks/4D6TpthzUVNTjWQqfBW5Kb,audio_features,spotify:track:4D6TpthzUVNTjWQqfBW5Kb,0.497,2018-12-19T23:19:57Z,All Of The Lights (Interlude),Kanye West
0.255,https://api.spotify.com/v1/audio-analysis/6K07Ahf6V7CAQn0ikrOztl,0.629,397667,0.754,6K07Ahf6V7CAQn0ikrOztl,0.0,1,0.63,-5.873,0,0.289,87.07,4,https://api.spotify.com/v1/tracks/6K07Ahf6V7CAQn0ikrOztl,audio_features,spotify:track:6K07Ahf6V7CAQn0ikrOztl,0.58,2018-12-19T23:19:57Z,So Appalled,"Kanye West,JAY-Z,Pusha T,CyHi The Prynce,Swizz Beatz,RZA"
0.218,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,0.571,547733,0.568,3DK6m7It6Pw857FcQftMds,0.0021,1,0.512,-3.827,0,0.0703,86.986,4,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,audio_features,spotify:track:3DK6m7It6Pw857FcQftMds,0.109,2018-12-19T23:19:57Z,Runaway,"Kanye West,Pusha T"
0.00142,https://api.spotify.com/v1/audio-analysis/3rCNmRonlHN1TXQLcG3dSk,0.449,327787,0.813,3rCNmRonlHN1TXQLcG3dSk,0.000172,8,0.106,-5.478,1,0.129,177.962,4,https://api.spotify.com/v1/tracks/3rCNmRonlHN1TXQLcG3dSk,audio_features,spotify:track:3rCNmRonlHN1TXQLcG3dSk,0.452,2018-12-19T23:19:57Z,Hell Of A Life,Kanye West
0.305,https://api.spotify.com/v1/audio-analysis/4EndPA8b6FDWYp1RgsnLEB,0.425,469867,0.581,4EndPA8b6FDWYp1RgsnLEB,6.3e-05,10,0.11,-5.964,0,0.0646,83.352,4,https://api.spotify.com/v1/tracks/4EndPA8b6FDWYp1RgsnLEB,audio_features,spotify:track:4EndPA8b6FDWYp1RgsnLEB,0.636,2018-12-19T23:19:57Z,Blame Game,"Kanye West,John Legend"
0.228,https://api.spotify.com/v1/audio-analysis/4e5IPJxSGVWPsaxQzdRseN,0.676,98200,0.843,4e5IPJxSGVWPsaxQzdRseN,0.000718,1,0.856,-6.111,1,0.359,116.152,4,https://api.spotify.com/v1/tracks/4e5IPJxSGVWPsaxQzdRseN,audio_features,spotify:track:4e5IPJxSGVWPsaxQzdRseN,0.597,2018-12-19T23:19:57Z,Who Will Survive In America,Kanye West
0.0101,https://api.spotify.com/v1/audio-analysis/4BRkPBUxOYffM2QXVlq7aC,0.469,158853,0.596,4BRkPBUxOYffM2QXVlq7aC,0.0,7,0.321,-8.348,1,0.0749,133.586,4,https://api.spotify.com/v1/tracks/4BRkPBUxOYffM2QXVlq7aC,audio_features,spotify:track:4BRkPBUxOYffM2QXVlq7aC,0.783,2018-12-19T22:16:48Z,Taxman - Remastered 2009,The Beatles
0.936,https://api.spotify.com/v1/audio-analysis/5GjPQ0eI7AgmOnADn1EO6Q,0.581,126533,0.28,5GjPQ0eI7AgmOnADn1EO6Q,1.56e-05,4,0.305,-9.091,0,0.0381,137.831,4,https://api.spotify.com/v1/tracks/5GjPQ0eI7AgmOnADn1EO6Q,audio_features,spotify:track:5GjPQ0eI7AgmOnADn1EO6Q,0.813,2018-12-19T22:16:48Z,Eleanor Rigby - Remastered 2009,The Beatles
0.21,https://api.spotify.com/v1/audio-analysis/2ylCrFiBu98SC0vFfaCent,0.494,180320,0.47,2ylCrFiBu98SC0vFfaCent,0.0,8,0.28,-9.599,0,0.0301,103.477,4,https://api.spotify.com/v1/tracks/2ylCrFiBu98SC0vFfaCent,audio_features,spotify:track:2ylCrFiBu98SC0vFfaCent,0.698,2018-12-19T22:16:48Z,I'm Only Sleeping - Remastered 2009,The Beatles
0.7,https://api.spotify.com/v1/audio-analysis/4RdJFhfLQcezwN5LsXl4qP,0.391,179827,0.593,4RdJFhfLQcezwN5LsXl4qP,0.000249,5,0.0829,-8.999,1,0.0413,123.986,4,https://api.spotify.com/v1/tracks/4RdJFhfLQcezwN5LsXl4qP,audio_features,spotify:track:4RdJFhfLQcezwN5LsXl4qP,0.707,2018-12-19T22:16:48Z,Love You To - Remastered 2009,The Beatles
0.921,https://api.spotify.com/v1/audio-analysis/2B4Y9u4ERAFiMo13XPJyGP,0.29,144880,0.247,2B4Y9u4ERAFiMo13XPJyGP,0.00565,7,0.0917,-12.125,1,0.0383,165.361,4,https://api.spotify.com/v1/tracks/2B4Y9u4ERAFiMo13XPJyGP,audio_features,spotify:track:2B4Y9u4ERAFiMo13XPJyGP,0.36,2018-12-19T22:16:48Z,"Here, There And Everywhere - Remastered 2009",The Beatles
0.531,https://api.spotify.com/v1/audio-analysis/50xwQXPtfNZFKFeZ0XePWc,0.604,158880,0.549,50xwQXPtfNZFKFeZ0XePWc,0.0,1,0.438,-9.873,1,0.0389,111.398,4,https://api.spotify.com/v1/tracks/50xwQXPtfNZFKFeZ0XePWc,audio_features,spotify:track:50xwQXPtfNZFKFeZ0XePWc,0.696,2018-12-19T22:16:48Z,Yellow Submarine - Remastered 2009,The Beatles
0.103,https://api.spotify.com/v1/audio-analysis/3VSuWxZM6x6V3ig5nYtikL,0.329,156040,0.678,3VSuWxZM6x6V3ig5nYtikL,0.168,3,0.843,-7.878,1,0.0344,106.476,4,https://api.spotify.com/v1/tracks/3VSuWxZM6x6V3ig5nYtikL,audio_features,spotify:track:3VSuWxZM6x6V3ig5nYtikL,0.672,2018-12-19T22:16:48Z,She Said She Said - Remastered 2009,The Beatles
0.719,https://api.spotify.com/v1/audio-analysis/7HTH1ppjkkOe7RLoBDKXYJ,0.77,129293,0.496,7HTH1ppjkkOe7RLoBDKXYJ,0.0,11,0.123,-8.45,1,0.0468,117.331,3,https://api.spotify.com/v1/tracks/7HTH1ppjkkOe7RLoBDKXYJ,audio_features,spotify:track:7HTH1ppjkkOe7RLoBDKXYJ,0.571,2018-12-19T22:16:48Z,Good Day Sunshine - Remastered 2009,The Beatles
0.0067,https://api.spotify.com/v1/audio-analysis/4KRgqwb4kvBuTz1utbYxfb,0.555,120493,0.65,4KRgqwb4kvBuTz1utbYxfb,0.0491,4,0.236,-6.936,1,0.0282,132.59,4,https://api.spotify.com/v1/tracks/4KRgqwb4kvBuTz1utbYxfb,audio_features,spotify:track:4KRgqwb4kvBuTz1utbYxfb,0.966,2018-12-19T22:16:48Z,And Your Bird Can Sing - Remastered 2009,The Beatles
